Id	SPICE_S_Iso_SRR11815240	SPICE_S_Iso_SRR11815251	SPICE_S_Iso_SRR11815261	SPICE_S_Iso_SRR11815273	SPICE_S_Iso_SRR11815274	SPICE_G_Crd_SRR11815268	SPICE_G_Crd_SRR11815269	SPICE_G_Crd_SRR11815270	SPICE_G_Crd_SRR11815271	SPICE_G_Crd_SRR11815272	norm.SPICE_S_Iso_SRR11815240	norm.SPICE_S_Iso_SRR11815251	norm.SPICE_S_Iso_SRR11815261	norm.SPICE_S_Iso_SRR11815273	norm.SPICE_S_Iso_SRR11815274	norm.SPICE_G_Crd_SRR11815268	norm.SPICE_G_Crd_SRR11815269	norm.SPICE_G_Crd_SRR11815270	norm.SPICE_G_Crd_SRR11815271	norm.SPICE_G_Crd_SRR11815272	baseMean	Isolated	Crowded	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
LOC126266629	198	336	344	128	233	413	526	650	753	282	213	365	237	97	201	494	545	554	539	632	387.57	223	553	2.045	1.032	4.278	1.88171433910581e-05	0.00198932487787343	0.1014	0.1487	0.1104	0.1104	TRUE	0.981
LOC126266765	1	4	2	6	4	74	58	65	8	51	1	4	1	5	3	89	60	55	6	114	33.88	3	65	16.573	4.051	6.208	5.37967013756574e-10	2.92186255117566e-07	0.5435	0.243	0.4571	0.4571	TRUE	0.0916
LOC126266827	52	14	48	57	33	109	107	241	67	27	56	15	33	43	28	130	111	205	48	60	73.07	35	111	2.113	1.079	3.643	0.000269175254298826	0.0131497456359989	0.2468	0.1875	0.2327	0.2327	TRUE	0.186
LOC126266892	2	4	4	5	1	17	8	36	20	4	2	4	3	4	1	20	8	31	14	9	9.65	3	16	4.348	2.12	4.236	2.27285339611923e-05	0.0023300191027489	0.1733	0.5025	0.2616	0.2616	TRUE	0.1791
LOC126267090	28	2	75	6	70	0	0	0	0	0	30	2	52	5	60	0	0	0	0	0	14.88	30	0	0.017	-5.89	-5.497	3.85907724773269e-08	1.33900085426458e-05	1.6929	0.3749	1.0388	1.0388	TRUE	0.0322
LOC126267269	152	100	168	143	156	203	131	403	433	580	163	108	116	108	134	243	136	343	310	1299	296.09	126	466	2.287	1.194	3.615	0.000299799242895676	0.013941179913623	0.3781	0.1515	0.3212	0.3212	TRUE	2.2147
LOC126267280	395	680	798	673	407	827	961	1682	1359	1077	424	738	551	508	350	990	996	1432	973	2412	937.49	514	1361	2.158	1.109	4.325	1.52421845008367e-05	0.00170460529475473	0.1205	0.1434	0.1249	0.1249	TRUE	0.9633
LOC126267292	389	384	392	547	278	430	689	1078	1088	906	418	417	271	413	239	515	714	918	779	2029	671.23	352	991	2.144	1.1	3.982	6.83846328624358e-05	0.00525784574940046	0.1732	0.1449	0.1672	0.1672	TRUE	1.1824
LOC126267358	0	1	39	20	4	36	33	111	243	53	0	1	27	15	3	43	34	95	174	119	51.1	9	93	5.246	2.391	3.979	6.93181064737784e-05	0.005269733802265	1.1039	0.2081	0.7683	0.7683	TRUE	0.4006
LOC126267420	25	13	26	5	13	24	38	66	48	108	27	14	18	4	11	29	39	56	34	242	47.44	15	80	2.961	1.566	3.677	0.000236296820264823	0.0122983406608599	0.5851	0.2134	0.4859	0.4859	TRUE	4.7625
LOC126267457	3	2	0	2	2	9	7	27	3	16	3	2	0	2	2	11	7	23	2	36	8.76	2	16	3.9	1.964	3.684	0.000229226210124748	0.0121642708839533	0.6418	0.5391	0.6114	0.6114	TRUE	0.1135
LOC126267478	1179	3273	2206	3525	1378	1703	7712	6390	20273	2055	1266	3551	1523	2662	1186	2039	7997	5441	14508	4602	4477.58	2038	6917	2.136	1.095	3.571	0.000355459485989488	0.015617135598733	0.3634	0.1404	0.2926	0.2926	TRUE	0.2802
LOC126267514	18	94	24	13	88	150	209	341	443	61	19	102	17	10	76	180	217	290	317	137	136.38	45	228	3.53	1.82	4.049	5.13292771100665e-05	0.00418426372200855	0.481	0.1653	0.395	0.395	TRUE	0.5305
LOC126267547	33	19	71	165	157	71	69	151	363	893	35	21	49	125	135	85	72	129	260	2000	290.97	73	509	2.326	1.218	3.282	0.00103023934632935	0.0339201918115056	1.1608	0.1517	0.866	0.866	TRUE	7.8763
LOC126267550	315	2891	2739	869	1209	2166	5634	4771	5595	5533	338	3136	1891	656	1041	2593	5842	4063	4004	12392	3595.62	1412	5779	2.319	1.214	3.532	0.00041280798646593	0.0172944819593095	0.5412	0.1406	0.3973	0.3973	TRUE	0.8035
LOC126267730	0	2	2	2	9	100	67	111	17	39	0	2	1	2	8	120	69	95	12	87	39.6	3	77	22.337	4.481	6.664	2.65608570275462e-11	1.89169219629871e-08	0.6055	0.228	0.4675	0.4675	TRUE	0.6691
LOC126267772	22	23	2	3	25	0	0	0	0	0	24	25	1	2	22	0	0	0	0	0	7.37	15	0	0.039	-4.692	-4.637	3.53427528942937e-06	0.000525558386995145	1.5045	0.6143	1.0921	1.0921	TRUE	0.0357
LOC126267876	130	334	349	331	344	420	1508	697	1138	551	140	362	241	250	296	503	1564	594	814	1234	599.75	258	942	3.179	1.668	5.074	3.88667477723469e-07	8.65234555994165e-05	0.1603	0.1455	0.1604	0.1604	TRUE	0.1136
LOC126267924	9	0	29	23	19	0	0	0	0	0	10	0	20	17	16	0	0	0	0	0	6.34	13	0	0.049	-4.348	-4.442	8.93038723738925e-06	0.00111894444533659	1.9325	0.6916	1.13	1.13	TRUE	0.1726
LOC126268014	4	3	6	9	15	10	12	31	50	41	4	3	4	7	13	12	12	26	36	92	20.98	6	36	3.301	1.723	3.819	0.000134247076945696	0.00861581959156846	0.4505	0.3065	0.4132	0.4132	TRUE	0.5939
LOC126268046	3	2	7	4	2	322	248	1	1	0	3	2	5	3	2	386	257	1	1	0	65.92	3	129	2.981	1.576	3.399	0.00067611229815571	0.024827108251326	2.905	0.1927	1.9537	2.905	TRUE	0.0989
LOC126268096	10	9	22	13	15	28	28	58	91	6	11	10	15	10	13	34	29	49	65	13	24.89	12	38	2.495	1.319	4.071	4.68504273983867e-05	0.00388944775187098	0.13	0.2803	0.1654	0.1654	TRUE	0.0994
LOC126268116	22	49	32	21	23	53	52	111	123	42	24	53	22	16	20	63	54	95	88	94	52.85	27	79	2.356	1.236	4.28	1.86734299157457e-05	0.00198932487787343	0.1159	0.2059	0.1363	0.1363	TRUE	0.8825
LOC126268220	43	75	86	39	63	83	109	171	157	129	46	81	59	29	54	99	113	146	112	289	102.99	54	152	2.111	1.078	3.943	8.05974388504744e-05	0.00595980624330393	0.1523	0.1736	0.1569	0.1569	TRUE	1.6496
LOC126268224	24	23	21	37	18	130	109	170	311	414	26	25	14	28	15	156	113	145	223	927	167.19	22	313	12.005	3.586	6.705	2.01953652638483e-11	1.60755107500233e-08	0.4459	0.1606	0.3723	0.3723	TRUE	3.879
LOC126268660	0	2	3	1	1	73	64	4	1	0	0	2	2	1	1	87	66	3	1	0	16.37	1	31	5.232	2.387	3.696	0.000219023064704228	0.0117786410133828	2.2846	0.3534	1.5844	1.5844	TRUE	0.0725
LOC126268959	249	249	241	322	213	368	351	735	670	369	267	270	166	243	183	441	364	626	479	826	386.68	226	547	2.077	1.054	4.687	2.77688362259856e-06	0.000436939409081438	0.0747	0.1487	0.0856	0.0856	TRUE	0.2345
LOC126271867	18	16	33	21	32	402	349	303	534	242	19	17	23	16	28	481	362	258	382	542	212.82	21	405	18.73	4.227	14.981	9.74804199792836e-51	1.31910504315967e-46	0.0572	0.1561	0.0756	0.0756	TRUE	0.0602
LOC126271905	102	104	250	308	154	15	11	54	20	20	110	113	173	233	133	18	11	46	14	45	89.46	152	27	0.193	-2.372	-5.834	5.39620190128232e-09	2.21276982206522e-06	0.2087	0.1788	0.201	0.201	TRUE	0.4081
LOC126271906	155	171	355	453	362	114	87	123	112	9	166	186	245	342	312	136	90	105	80	20	168.26	250	86	0.486	-1.042	-3.754	0.000174040927634056	0.0101078190246526	0.1989	0.1604	0.189	0.189	TRUE	0.251
LOC126272019	36	46	86	46	67	18	20	11	15	7	39	50	59	35	58	22	21	9	11	16	31.84	48	16	0.375	-1.415	-4.78	1.74985372926861e-06	0.000311566061374511	0.0523	0.2496	0.0981	0.0981	TRUE	0.1354
LOC126272107	73	29	48	54	70	12	4	22	12	8	78	31	33	41	60	14	4	19	9	18	30.78	49	13	0.322	-1.634	-4.396	1.10303115762899e-05	0.00133175702146875	0.1624	0.2534	0.1861	0.1861	TRUE	0.1761
LOC126272273	6	48	17	61	27	32	112	920	308	169	6	52	12	46	23	38	116	783	220	378	167.63	28	307	8.107	3.019	4.829	1.37022282624933e-06	0.000253998017600081	0.7748	0.1605	0.5993	0.5993	TRUE	0.2288
LOC126272289	43	88	92	62	97	137	127	207	195	249	46	95	64	47	84	164	132	176	140	558	150.47	67	234	2.547	1.349	4.023	5.7367111715837e-05	0.00459344234164915	0.2494	0.1629	0.2293	0.2293	TRUE	6.0016
LOC126272296	158	188	529	466	610	111	142	52	122	6	170	204	365	352	525	133	147	44	87	13	204.11	323	85	0.428	-1.223	-3.628	0.00028541901061365	0.0135683518218562	0.3929	0.1568	0.3276	0.3276	TRUE	0.2064
LOC126272427	1	0	0	1	1	6	10	10	20	14	1	0	0	1	1	7	10	9	14	31	7.44	1	14	14.687	3.876	4.696	2.65798898446264e-06	0.000433348276358415	0	0.6099	0.348	0.348	TRUE	0.5183
LOC126272460	2	0	1	1	1	9	4	3	12	8	2	0	1	1	1	11	4	3	9	18	4.84	1	9	3.343	1.741	3.539	0.000402215389296065	0.0170620020312049	0	0.8623	0.4496	0.4496	TRUE	0.1146
LOC126272525	17	21	28	32	23	46	47	93	92	149	18	23	19	24	20	55	49	79	66	334	68.69	21	117	4.398	2.137	4.589	4.46033723834163e-06	0.000642098760736585	0.361	0.1906	0.3196	0.3196	TRUE	6.3258
LOC126272571	115	31	49	51	39	314	145	406	603	202	123	34	34	39	34	376	150	346	432	452	201.9	53	351	5.986	2.582	6.12	9.35557073264685e-10	4.36550286738542e-07	0.2551	0.157	0.2313	0.2313	TRUE	1.9814
LOC126272572	5333	1606	2798	2108	435	13739	11302	24392	12881	979	5727	1742	1932	1592	375	16449	11719	20771	9218	2193	7171.67	2274	12070	3.112	1.638	3.763	0.000167591909670506	0.0100347509808021	0.5684	0.1401	0.4917	0.4917	TRUE	0.3132
LOC126272573	792	442	1270	987	621	213	140	449	405	30	850	480	877	745	535	255	145	382	290	67	462.63	697	228	0.445	-1.167	-3.93	8.5000393130878e-05	0.0061488903625963	0.2131	0.1472	0.1976	0.1976	TRUE	0.3221
LOC126272684	7	5	41	22	13	17	16	79	491	38	8	5	28	17	11	20	17	67	351	85	60.98	14	108	4.222	2.078	3.868	0.000109669641313695	0.00749519993059051	0.845	0.197	0.6663	0.6663	TRUE	1.2616
LOC126272693	376	706	313	404	634	1016	2105	1617	2652	5164	404	766	216	305	546	1216	2183	1377	1898	11565	2047.6	447	3648	6.454	2.69	4.905	9.34681128762316e-07	0.000180687214777309	0.5737	0.1414	0.4564	0.4564	TRUE	7.1947
LOC126272826	8	1	1	7	8	7	12	49	29	20	9	1	1	5	7	8	12	42	21	45	15.06	5	26	2.948	1.56	3.63	0.000283464762661197	0.0135683518218562	0.4853	0.372	0.4504	0.4504	TRUE	0.0609
LOC126272873	326	34	283	216	119	17	37	11	57	13	350	37	195	163	102	20	38	9	41	29	98.59	169	27	0.203	-2.302	-4.705	2.53304436538541e-06	0.000421652482843078	0.4085	0.1751	0.348	0.348	TRUE	0.1541
LOC126272901	77	41	82	107	81	158	107	211	366	166	83	44	57	81	70	189	111	180	262	372	144.78	67	223	2.883	1.528	5.075	3.87179549183408e-07	8.65234555994165e-05	0.1213	0.1638	0.1299	0.1299	TRUE	0.1698
LOC126273222	323	223	533	469	282	544	909	2329	2198	662	347	242	368	354	243	651	943	1983	1573	1483	818.64	311	1327	4.004	2.001	6.651	2.90351483465432e-11	1.96451813712711e-08	0.1109	0.1439	0.1171	0.1171	TRUE	0.0692
LOC126273368	21	30	4	33	52	0	0	6	8	0	23	33	3	25	45	0	0	5	6	0	13.84	26	2	0.258	-1.953	-3.64	0.00027218457353472	0.0132186021712796	1.0991	0.3926	0.7862	0.7862	TRUE	0.2423
LOC126275742	59	35	81	40	40	15	15	4	16	3	63	38	56	30	34	18	16	3	11	7	27.7	44	11	0.308	-1.697	-4.533	5.81580604961985e-06	0.000809342639875542	0.1347	0.266	0.1722	0.1722	TRUE	0.239
LOC126277894	11	28	28	22	28	24	8	157	304	105	12	30	19	17	24	29	8	134	218	235	72.57	20	125	3.39	1.761	3.767	0.000165513104320119	0.00999876485562436	0.6844	0.1879	0.5486	0.5486	TRUE	0.0392
LOC126277895	65	27	81	73	11	5	3	9	15	4	70	29	56	55	9	6	3	8	11	9	25.61	44	7	0.211	-2.246	-4.583	4.58464404233191e-06	0.000653046349271951	0.3026	0.2763	0.2959	0.2959	TRUE	0.1135
LOC126277896	209	69	377	286	36	29	37	25	27	22	224	75	260	216	31	35	38	21	19	49	96.95	161	32	0.26	-1.942	-4.352	1.34846033403187e-05	0.00155960386667686	0.3714	0.1757	0.3225	0.3225	TRUE	0.0777
LOC126277930	4	11	9	12	5	53	37	28	46	7	4	12	6	9	4	63	38	24	33	16	21.01	7	35	4.131	2.047	4.818	1.45167695794194e-06	0.000265460710741491	0.1567	0.3063	0.196	0.196	TRUE	0.2023
LOC126278127	113	113	90	115	125	146	468	123	237	481	121	123	62	87	108	175	485	105	170	1077	251.22	100	402	2.294	1.198	3.531	0.000414544000669785	0.0173136093119245	0.4605	0.1536	0.381	0.381	TRUE	0.5282
LOC126278132	263	196	246	388	375	145	73	85	164	32	282	213	170	293	323	174	76	72	117	72	179.15	256	102	0.495	-1.015	-4.154	3.27356093624691e-05	0.00301345759110838	0.1029	0.1592	0.114	0.114	TRUE	0.5284
LOC126278162	131	51	30	24	104	241	484	2164	2727	1477	141	55	21	18	90	289	502	1843	1952	3308	821.7	65	1579	19.143	4.259	6.804	1.01583048269852e-11	9.16414539458427e-09	0.7007	0.1439	0.5435	0.5435	TRUE	0.0945
LOC126278295	5	2	2	5	3	15	21	15	34	10	5	2	1	4	3	18	22	13	24	22	11.45	3	20	5.67	2.503	5.327	9.9756900618873e-08	2.87214974292466e-05	0	0.4453	0.1398	0.1398	TRUE	0.264
LOC126278346	163	183	277	180	229	229	269	475	578	582	175	199	191	136	197	274	279	404	414	1303	357.26	180	535	2.039	1.028	3.653	0.000259663277525874	0.0128239542754749	0.2391	0.1494	0.2185	0.2185	TRUE	3.5799
LOC126278367	2	2	3	3	4	0	4	277	317	41	2	2	2	2	3	0	4	236	227	92	57.08	2	112	25.129	4.651	5.159	2.486467442232e-07	6.2309032274599e-05	1.7121	0.201	1.192	1.192	TRUE	0.0278
LOC126278520	87	144	112	170	84	286	548	851	945	1049	93	156	77	128	72	342	568	725	676	2349	518.86	105	932	7.753	2.955	6.478	9.27013486033647e-11	5.95286556973862e-08	0.3202	0.1464	0.2776	0.2776	TRUE	1.4081
LOC126278583	0	2	1	2	0	29	37	20	74	22	0	2	1	2	0	35	38	17	53	49	19.67	1	38	32.55	5.025	7.069	1.56366830910457e-12	1.76329662990026e-09	0	0.3176	0.2007	0.2007	TRUE	0.1676
LOC126278591	0	0	5	0	0	1	50	22	4	19	0	0	3	0	0	1	52	19	3	43	12.06	1	24	6.523	2.705	3.809	0.000139809327692527	0.00878950823355856	2.2901	0.4298	1.4105	1.4105	TRUE	0.381
LOC126278625	36	65	63	52	57	19	24	15	24	8	39	71	43	39	49	23	25	13	17	18	33.65	48	19	0.485	-1.045	-4.245	2.18510843700628e-05	0.00225716697477626	0.0374	0.2437	0.0808	0.0808	TRUE	0.5167
LOC126279121	28	16	40	49	36	7	6	16	15	3	30	17	28	37	31	8	6	14	11	7	18.87	29	9	0.423	-1.241	-4.183	2.87717796687463e-05	0.00275361194793827	0	0.3251	0.1021	0.1021	TRUE	0.2518
LOC126281222	117	78	46	296	349	35	26	28	80	22	126	85	32	224	300	42	27	24	57	49	96.53	153	40	0.416	-1.267	-3.666	0.000246855361004323	0.0125419489781365	0.3687	0.1759	0.3212	0.3212	TRUE	0.0964
LOC126281273	71	62	80	49	118	85	89	243	219	270	76	67	55	37	102	102	92	207	157	605	149.97	67	233	2.022	1.016	3.438	0.000585972210978341	0.0226268711961203	0.3615	0.163	0.3123	0.3123	TRUE	1.5094
