Id	SPICE_S_Iso_SRR11815240	SPICE_S_Iso_SRR11815251	SPICE_S_Iso_SRR11815261	SPICE_S_Iso_SRR11815273	SPICE_S_Iso_SRR11815274	SPICE_G_Crd_SRR11815268	SPICE_G_Crd_SRR11815269	SPICE_G_Crd_SRR11815270	SPICE_G_Crd_SRR11815271	SPICE_G_Crd_SRR11815272	norm.SPICE_S_Iso_SRR11815240	norm.SPICE_S_Iso_SRR11815251	norm.SPICE_S_Iso_SRR11815261	norm.SPICE_S_Iso_SRR11815273	norm.SPICE_S_Iso_SRR11815274	norm.SPICE_G_Crd_SRR11815268	norm.SPICE_G_Crd_SRR11815269	norm.SPICE_G_Crd_SRR11815270	norm.SPICE_G_Crd_SRR11815271	norm.SPICE_G_Crd_SRR11815272	baseMean	Isolated	Crowded	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
LOC126272901	77	41	82	107	81	158	107	211	366	166	83	44	57	81	70	189	111	180	262	372	144.78	67	223	2.883	1.528	5.075	3.87179549183408e-07	8.65234555994165e-05	0.1213	0.1638	0.1299	0.1299	TRUE	0.1698
LOC126282251	0	0	0	0	0	6	10	4	10	12	0	0	0	0	0	7	10	3	7	27	5.5	0	11	30.716	4.941	5.072	3.93837270484272e-07	8.65234555994165e-05	0.5323	0.7761	0.638	0.638	TRUE	0.5024
LOC126291886	2	2	8	17	8	18	62	35	50	143	2	2	6	13	7	22	64	30	36	320	50.13	6	94	11.044	3.465	5.071	3.96427301741341e-07	8.65234555994165e-05	0.8295	0.2095	0.6518	0.6518	TRUE	3.277
LOC126353933	642	914	1086	1122	1113	1186	1441	1721	2331	1006	689	992	750	847	958	1420	1494	1466	1668	2253	1253.71	847	1660	1.791	0.841	5.034	4.79726034823806e-07	0.000101432073488059	0.0296	0.1424	0.0436	0.0436	TRUE	0.4761
LOC126282035	646	611	773	1186	616	1049	3773	2371	2476	651	694	663	534	896	530	1256	3912	2019	1772	1458	1373.33	663	2083	2.717	1.442	5.001	5.69383724436175e-07	0.000116740917561672	0.127	0.1422	0.13	0.13	TRUE	0.9138
LOC126355817	34	35	118	94	68	111	90	373	393	142	37	38	81	71	59	133	93	318	281	318	142.86	57	229	3.416	1.772	4.93	8.22311447725611e-07	0.000163639978097397	0.1923	0.1641	0.186	0.186	TRUE	0.0781
LOC126272693	376	706	313	404	634	1016	2105	1617	2652	5164	404	766	216	305	546	1216	2183	1377	1898	11565	2047.6	447	3648	6.454	2.69	4.905	9.34681128762316e-07	0.000180687214777309	0.5737	0.1414	0.4564	0.4564	TRUE	7.1947
LOC126335148	75	115	406	405	294	722	339	1313	1334	1249	81	125	280	306	253	864	352	1118	955	2797	713.05	209	1217	4.817	2.268	4.862	1.16345397656832e-06	0.000218664711262814	0.4021	0.1446	0.3252	0.3252	TRUE	0.5056
LOC126272273	6	48	17	61	27	32	112	920	308	169	6	52	12	46	23	38	116	783	220	378	167.63	28	307	8.107	3.019	4.829	1.37022282624933e-06	0.000253998017600081	0.7748	0.1605	0.5993	0.5993	TRUE	0.2288
LOC126277930	4	11	9	12	5	53	37	28	46	7	4	12	6	9	4	63	38	24	33	16	21.01	7	35	4.131	2.047	4.818	1.45167695794194e-06	0.000265460710741491	0.1567	0.3063	0.196	0.196	TRUE	0.2023
LOC126323134	3	2	27	9	5	29	75	32	45	72	3	2	19	7	4	35	78	27	32	161	36.83	7	67	6.924	2.792	4.774	1.810338829898e-06	0.000314070577515124	0.5583	0.2347	0.4663	0.4663	TRUE	0.5369
LOC126336183	354	213	425	450	380	611	796	1154	1480	173	380	231	293	340	327	732	825	983	1059	387	555.78	314	797	2.181	1.125	4.774	1.80718637053944e-06	0.000314070577515124	0.082	0.1459	0.0933	0.0933	TRUE	0.2611
LOC126331994	4	2	4	12	0	11	48	28	34	44	4	2	3	9	0	13	50	24	24	99	22.79	4	42	8.055	3.01	4.751	2.02564882208556e-06	0.000346975694436225	0.6238	0.2932	0.5105	0.5105	TRUE	0.3334
LOC126365760	139	142	241	245	320	238	686	962	2164	175	149	154	166	185	275	285	711	819	1549	392	468.62	186	751	3.374	1.755	4.713	2.44158080648767e-06	0.00041299339341739	0.2369	0.1471	0.2163	0.2163	TRUE	0.2834
LOC126267952	27	45	41	33	45	54	83	98	108	31	29	49	28	25	39	65	86	83	77	69	55.07	34	76	1.98	0.985	4.704	2.55509190017236e-06	0.000421652482843078	0.0172	0.2032	0.0557	0.0557	TRUE	0.3958
LOC126272427	1	0	0	1	1	6	10	10	20	14	1	0	0	1	1	7	10	9	14	31	7.44	1	14	14.687	3.876	4.696	2.65798898446264e-06	0.000433348276358415	0	0.6099	0.348	0.348	TRUE	0.5183
LOC126268959	249	249	241	322	213	368	351	735	670	369	267	270	166	243	183	441	364	626	479	826	386.68	226	547	2.077	1.054	4.687	2.77688362259856e-06	0.000436939409081438	0.0747	0.1487	0.0856	0.0856	TRUE	0.2345
LOC126298210	745	821	1688	1518	1004	1276	1469	2743	2753	804	800	891	1165	1146	864	1528	1523	2336	1970	1801	1402.43	973	1832	1.717	0.78	4.687	2.77157271296163e-06	0.000436939409081438	0.0315	0.1421	0.0447	0.0447	TRUE	0.2406
LOC126281827	69	216	514	529	228	704	433	3752	2259	475	74	234	355	400	196	843	449	3195	1617	1064	842.64	252	1434	4.588	2.198	4.668	3.03450941047544e-06	0.000461381812837682	0.4093	0.1438	0.3446	0.3446	TRUE	0.3252
LOC126355316	1	3	4	2	2	13	9	22	21	4	1	3	3	2	2	16	9	19	15	9	7.79	2	14	5.212	2.382	4.613	3.96025706841366e-06	0.00058250215923667	0	0.5887	0.1724	0.1724	TRUE	0.0654
LOC126272525	17	21	28	32	23	46	47	93	92	149	18	23	19	24	20	55	49	79	66	334	68.69	21	117	4.398	2.137	4.589	4.46033723834163e-06	0.000642098760736585	0.361	0.1906	0.3196	0.3196	TRUE	6.3258
LOC126355921	1204	998	2439	1701	1031	2132	2603	3070	5051	3726	1293	1083	1684	1285	888	2553	2699	2614	3615	8345	2605.69	1247	3965	2.61	1.384	4.526	6.00538225093289e-06	0.000820856895147716	0.1693	0.141	0.1628	0.1628	TRUE	2.8967
LOC126284446	113	93	271	176	153	250	218	647	733	1233	121	101	187	133	132	299	226	551	525	2761	503.63	135	872	4.929	2.301	4.493	7.00670746681524e-06	0.000938760053870732	0.5287	0.1466	0.427	0.427	TRUE	3.4042
LOC126355038	627	692	860	1240	685	1683	959	3650	2316	638	673	751	594	937	590	2015	994	3108	1657	1429	1274.77	709	1841	2.163	1.113	4.472	7.73471670807108e-06	0.0010161765678992	0.1136	0.1424	0.113	0.113	TRUE	0.2899
LOC126291674	69	91	126	136	80	144	124	178	232	71	74	99	87	103	69	172	129	152	166	159	120.9	86	156	1.647	0.72	4.458	8.26414102659769e-06	0.0010650510130659	0.0116	0.1686	0.0345	0.0345	TRUE	0.1296
LOC126298041	115	181	135	119	128	250	305	286	305	207	123	196	93	90	110	299	316	244	218	464	215.41	122	308	2.097	1.069	4.447	8.71229487001604e-06	0.00110182031944913	0.0891	0.1559	0.1015	0.1015	TRUE	0.5476
LOC126295330	47	68	90	76	49	162	135	180	183	31	50	74	62	57	42	194	140	153	131	69	97.36	57	137	2.036	1.026	4.426	9.6162275295715e-06	0.00118297082663783	0.0663	0.1756	0.088	0.088	TRUE	0.1714
LOC126354284	17	66	85	59	38	77	78	291	279	138	18	72	59	45	33	92	81	248	200	309	115.54	45	186	3.257	1.704	4.421	9.83606967102439e-06	0.00119911436746218	0.2648	0.1699	0.2418	0.2418	TRUE	0.0652
LOC126294994	114	164	126	337	214	1892	4382	244	292	241	122	178	87	255	184	2265	4544	208	209	540	859.14	165	1553	6.408	2.68	4.394	1.11209387692853e-05	0.00133175702146875	0.8474	0.1437	0.647	0.647	TRUE	0.2415
LOC126332261	274	149	118	510	111	296	3628	1035	1056	404	294	162	81	385	96	354	3762	881	756	905	767.62	204	1332	4.842	2.276	4.39	1.13599426790266e-05	0.00134844512572446	0.5704	0.1442	0.455	0.455	TRUE	1.9463
LOC126356230	122	180	291	323	121	734	270	570	650	181	131	195	201	244	104	879	280	485	465	405	338.99	175	503	2.328	1.219	4.373	1.22646254283364e-05	0.00143073199393318	0.1397	0.15	0.1417	0.1417	TRUE	0.4931
LOC126335883	159	166	293	253	229	294	255	353	493	237	171	180	202	191	197	352	264	301	353	531	274.19	188	360	1.701	0.766	4.347	1.37910478344923e-05	0.00158152931607077	0.0334	0.1524	0.0504	0.0504	TRUE	0.5985
LOC126284306	17290	15421	27785	23977	13077	22627	24355	74655	67379	45083	18567	16730	19181	18109	11258	27090	25254	63572	48219	100969	34894.78	16769	53021	2.525	1.336	4.344	1.40210190952359e-05	0.00159439017140111	0.1907	0.1397	0.1756	0.1756	TRUE	0.2261
LOC126267280	395	680	798	673	407	827	961	1682	1359	1077	424	738	551	508	350	990	996	1432	973	2412	937.49	514	1361	2.158	1.109	4.325	1.52421845008367e-05	0.00170460529475473	0.1205	0.1434	0.1249	0.1249	TRUE	0.9633
LOC126299376	36	29	63	43	39	56	79	85	78	37	39	31	43	32	34	67	82	72	56	83	53.97	36	72	1.743	0.802	4.314	1.60420824790353e-05	0.00176488991956346	0	0.2045	0.0421	0.0421	TRUE	0.1733
LOC126334907	186	294	303	224	241	290	350	609	647	286	200	319	209	169	207	347	363	519	463	641	343.68	221	467	1.82	0.864	4.301	1.70241022972548e-05	0.00184296121829162	0.0571	0.1498	0.072	0.072	TRUE	0.255
LOC126266629	198	336	344	128	233	413	526	650	753	282	213	365	237	97	201	494	545	554	539	632	387.57	223	553	2.045	1.032	4.278	1.88171433910581e-05	0.00198932487787343	0.1014	0.1487	0.1104	0.1104	TRUE	0.981
LOC126268116	22	49	32	21	23	53	52	111	123	42	24	53	22	16	20	63	54	95	88	94	52.85	27	79	2.356	1.236	4.28	1.86734299157457e-05	0.00198932487787343	0.1159	0.2059	0.1363	0.1363	TRUE	0.8825
LOC126284413	70	134	156	100	79	167	175	263	236	102	75	145	108	76	68	200	181	224	169	228	147.45	94	200	1.826	0.869	4.282	1.85299634779264e-05	0.00198932487787343	0.0501	0.1634	0.0697	0.0697	TRUE	0.8626
LOC126293387	6	9	2	8	4	5	73	14	169	18	6	10	1	6	3	6	76	12	121	40	28.19	5	51	6.163	2.624	4.262	2.02886357909035e-05	0.00212826216684113	0.7407	0.2638	0.6098	0.6098	TRUE	0.1135
LOC126266892	2	4	4	5	1	17	8	36	20	4	2	4	3	4	1	20	8	31	14	9	9.65	3	16	4.348	2.12	4.236	2.27285339611923e-05	0.0023300191027489	0.1733	0.5025	0.2616	0.2616	TRUE	0.1791
LOC126342701	146	169	241	201	169	254	242	310	369	218	157	183	166	152	145	304	251	264	264	488	237.51	161	314	1.713	0.777	4.232	2.31563132716112e-05	0.00235314020682065	0.0393	0.1544	0.0567	0.0567	TRUE	0.9774
LOC126335501	350	497	616	420	448	560	650	837	934	278	376	539	425	317	386	670	674	713	668	623	539.14	409	670	1.528	0.612	4.221	2.42856258479658e-05	0.00243431917759017	0.0179	0.1461	0.0325	0.0325	TRUE	0.3693
LOC126336645	51	57	40	55	33	74	365	77	154	130	55	62	28	42	28	89	378	66	110	291	114.82	43	187	3.265	1.707	4.206	2.59946521447197e-05	0.00256758856074706	0.3325	0.1701	0.293	0.293	TRUE	0.1132
LOC126336208	0	0	0	1	1	3	16	6	6	15	0	0	0	1	1	4	17	5	4	34	6.48	0	13	11.934	3.577	4.197	2.70361721933374e-05	0.00265111218927711	0.7298	0.6798	0.7128	0.7128	TRUE	0.2612
LOC126322901	26	37	88	51	43	104	80	97	105	40	28	40	61	39	37	125	83	83	75	90	65.91	41	91	1.855	0.891	4.185	2.84797925453539e-05	0.00275361194793827	0.0444	0.1927	0.0716	0.0716	TRUE	0.6721
LOC126323151	24	88	102	158	69	172	385	165	244	177	26	95	70	119	59	206	399	141	175	396	168.71	74	263	2.703	1.435	4.183	2.88188086855279e-05	0.00275361194793827	0.2386	0.1604	0.2201	0.2201	TRUE	0.0744
LOC126355818	17	2	55	73	51	211	65	424	129	105	18	2	38	55	44	253	67	361	92	235	116.6	31	202	4.411	2.141	4.182	2.88954254069786e-05	0.00275361194793827	0.6031	0.1697	0.473	0.473	TRUE	0.0968
LOC126295079	2	6	3	3	3	13	43	10	18	7	2	7	2	2	3	16	45	9	13	16	11.28	3	20	4.423	2.145	4.174	2.99904919331078e-05	0.0028379813764952	0.2796	0.4499	0.3211	0.3211	TRUE	1.5566
LOC126284397	14	9	19	8	23	31	19	51	69	31	15	10	13	6	20	37	20	43	49	69	28.28	13	44	2.594	1.375	4.159	3.20317047297611e-05	0.00299162122754424	0.137	0.2634	0.168	0.168	TRUE	0.0991
LOC126365833	2798	4771	2977	4463	3127	5441	4049	13096	14391	5203	3005	5176	2055	3371	2692	6514	4198	11152	10299	11653	6011.43	3260	8763	2.137	1.095	4.158	3.20562428313564e-05	0.00299162122754424	0.1336	0.1402	0.1412	0.1412	TRUE	0.1887
LOC126284315	8	34	7	5	15	77	327	9	522	11	9	37	5	4	13	92	339	8	374	25	90.41	14	168	6.93	2.793	4.156	3.24098380968199e-05	0.00300390362415183	1.1895	0.1784	0.893	0.893	TRUE	0.0869
LOC126284563	3	9	4	8	13	28	18	16	44	69	3	10	3	6	11	34	19	14	31	155	28.48	7	51	4.905	2.294	4.144	3.41368479073616e-05	0.00312121503974606	0.6032	0.2625	0.5133	0.5133	TRUE	2.6233
LOC126336491	24	4	24	11	23	57	50	38	117	18	26	4	17	8	20	68	52	32	84	40	35.13	15	55	2.788	1.479	4.134	3.57029673463262e-05	0.00322088369420325	0.2024	0.2393	0.2124	0.2124	TRUE	0.1656
LOC126335256	913	1192	1460	1423	1033	1462	1415	2473	2074	1039	980	1293	1008	1075	889	1750	1467	2106	1484	2327	1438.02	1049	1827	1.585	0.664	4.132	3.59973087968731e-05	0.0032259310108562	0.0313	0.1421	0.0442	0.0442	TRUE	0.1316
LOC126281715	64	115	56	47	32	189	223	206	216	67	69	125	39	35	28	226	231	175	155	150	123.27	59	187	2.447	1.291	4.128	3.66705585472032e-05	0.00325838230595665	0.1936	0.168	0.1876	0.1876	TRUE	1.1505
LOC126282159	22	22	43	60	38	41	62	96	114	66	24	24	30	45	33	49	64	82	82	148	57.97	31	85	2.121	1.085	4.125	3.70817968605768e-05	0.00325838230595665	0.1007	0.2	0.1217	0.1217	TRUE	0.4639
LOC126284768	46	46	58	55	32	89	105	95	112	26	49	50	40	42	28	107	109	81	80	58	64.31	42	87	1.795	0.844	4.126	3.68595505490827e-05	0.00325838230595665	0.0327	0.1941	0.0648	0.0648	TRUE	0.1476
LOC126293753	9	3	8	9	1	19	7	57	30	45	10	3	6	7	1	23	7	49	21	101	22.69	5	40	4.822	2.27	4.1	4.1360499377205e-05	0.00356490622657541	0.5966	0.2939	0.5105	0.5105	TRUE	0.3002
LOC126343175	12984	13403	22949	19142	15907	16419	18574	32211	44250	9863	13943	14540	15842	14457	13695	19658	19259	27429	31667	22089	19257.99	14495	24020	1.528	0.612	4.073	4.63361422727588e-05	0.00387049800762328	0.0266	0.1398	0.0384	0.0384	TRUE	0.2101
LOC126268096	10	9	22	13	15	28	28	58	91	6	11	10	15	10	13	34	29	49	65	13	24.89	12	38	2.495	1.319	4.071	4.68504273983867e-05	0.00388944775187098	0.13	0.2803	0.1654	0.1654	TRUE	0.0994
LOC126267514	18	94	24	13	88	150	209	341	443	61	19	102	17	10	76	180	217	290	317	137	136.38	45	228	3.53	1.82	4.049	5.13292771100665e-05	0.00418426372200855	0.481	0.1653	0.395	0.395	TRUE	0.5305
LOC126336904	58	61	43	38	50	81	120	128	139	38	62	66	30	29	43	97	124	109	99	85	74.49	46	103	1.864	0.898	4.03	5.57796248858437e-05	0.00451981966440262	0.0642	0.1866	0.0884	0.0884	TRUE	0.3065
LOC126272289	43	88	92	62	97	137	127	207	195	249	46	95	64	47	84	164	132	176	140	558	150.47	67	234	2.547	1.349	4.023	5.7367111715837e-05	0.00459344234164915	0.2494	0.1629	0.2293	0.2293	TRUE	6.0016
LOC126335543	14	30	52	22	36	54	52	99	70	64	15	33	36	17	31	65	54	84	50	143	52.74	26	79	2.253	1.172	4.024	5.72000316307935e-05	0.00459344234164915	0.1449	0.206	0.1586	0.1586	TRUE	0.5362
LOC126355154	0	2	2	2	0	2	8	8	17	32	0	2	1	2	0	2	8	7	12	72	10.64	1	20	7.511	2.909	4.001	6.31187314092448e-05	0.00499486943526257	1.1203	0.4686	0.9031	0.9031	TRUE	2.9349
LOC126346648	7860	9988	12715	14931	10737	13555	13292	18506	25152	13067	8440	10836	8778	11277	9244	16229	13782	15759	18000	29265	14160.87	9715	18607	1.668	0.738	3.989	6.63334546084213e-05	0.00518857981364831	0.0629	0.1399	0.0663	0.0663	TRUE	1.277
LOC126335666	11	4	17	12	9	16	29	50	37	8	12	4	12	9	8	19	30	43	26	18	18.09	9	27	2.296	1.199	3.986	6.71138227967269e-05	0.00521944971313395	0.0621	0.3331	0.1295	0.1295	TRUE	0.2549
LOC126267292	389	384	392	547	278	430	689	1078	1088	906	418	417	271	413	239	515	714	918	779	2029	671.23	352	991	2.144	1.1	3.982	6.83846328624358e-05	0.00525784574940046	0.1732	0.1449	0.1672	0.1672	TRUE	1.1824
LOC126267358	0	1	39	20	4	36	33	111	243	53	0	1	27	15	3	43	34	95	174	119	51.1	9	93	5.246	2.391	3.979	6.93181064737784e-05	0.005269733802265	1.1039	0.2081	0.7683	0.7683	TRUE	0.4006
LOC126328249	500	627	968	661	647	702	957	1897	1708	1406	537	680	668	499	557	840	992	1615	1222	3149	1076.1	588	1564	2.054	1.039	3.979	6.90796753146737e-05	0.005269733802265	0.1512	0.1429	0.1494	0.1494	TRUE	0.7731
LOC126326510	111	160	239	166	199	186	236	355	332	171	119	174	165	125	171	223	245	302	238	383	214.47	151	278	1.621	0.697	3.969	7.21203595749076e-05	0.00545213802104832	0.0349	0.156	0.0531	0.0531	TRUE	0.3905
LOC126284500	24	77	53	46	62	98	136	125	130	160	26	84	37	35	53	117	141	106	93	358	105.02	47	163	2.508	1.326	3.968	7.25358730552473e-05	0.00545308574546448	0.2506	0.173	0.2323	0.2323	TRUE	2.6227
LOC126354299	5	17	2	15	17	3	139	74	222	25	5	18	1	11	15	4	144	63	159	56	47.68	10	85	4.692	2.23	3.951	7.79305940255634e-05	0.00582628065388908	0.8682	0.2131	0.6738	0.6738	TRUE	0.057
LOC126268220	43	75	86	39	63	83	109	171	157	129	46	81	59	29	54	99	113	146	112	289	102.99	54	152	2.111	1.078	3.943	8.05974388504744e-05	0.00595980624330393	0.1523	0.1736	0.1569	0.1569	TRUE	1.6496
LOC126347374	267	296	437	298	290	316	385	568	633	185	287	321	302	225	250	378	399	484	453	414	351.28	277	426	1.442	0.528	3.938	8.22115540273592e-05	0.00604612363640339	0.0124	0.1496	0.0272	0.0272	TRUE	0.1298
LOC126282264	2384	3209	5719	4250	2789	3776	4221	10229	9774	2837	2560	3481	3948	3210	2401	4521	4377	8710	6995	6354	4655.68	3120	6191	1.696	0.762	3.933	8.3743313072957e-05	0.0061213907144997	0.0637	0.1404	0.0756	0.0756	TRUE	0.1607
LOC126356050	19	7	29	21	25	32	46	46	68	13	20	8	20	16	22	38	48	39	49	29	28.84	17	41	1.9	0.926	3.932	8.4139718659248e-05	0.0061213907144997	0.016	0.261	0.0835	0.0835	TRUE	0.4194
LOC126282076	8	6	6	19	11	24	20	39	25	30	9	7	4	14	9	29	21	33	18	67	21.08	9	34	2.641	1.401	3.925	8.6577383601531e-05	0.00619875743331173	0.1882	0.3057	0.2167	0.2167	TRUE	0.5666
LOC126355755	107	88	191	95	115	121	269	247	231	98	115	95	132	72	99	145	279	210	165	219	153.19	103	204	1.689	0.756	3.896	9.78169472575052e-05	0.00693015146747937	0.052	0.1625	0.07	0.07	TRUE	0.1895
LOC126355786	22	21	35	26	18	31	35	60	76	51	24	23	24	20	15	37	36	51	54	114	39.88	21	58	2.046	1.033	3.887	0.00010167444111692	0.00716592988121957	0.1074	0.2274	0.1335	0.1335	TRUE	1.0561
LOC126267263	1416	1185	2887	1629	1881	2080	1816	5082	4701	1417	1521	1286	1993	1230	1619	2490	1883	4328	3364	3174	2288.74	1530	3048	1.691	0.758	3.884	0.000102628838832627	0.00719571734239953	0.0653	0.1412	0.0782	0.0782	TRUE	0.1402
LOC126334768	118	184	176	100	172	195	217	356	396	170	127	200	121	76	148	233	225	303	283	381	209.72	134	285	1.753	0.81	3.877	0.000105847046751243	0.0073831043125661	0.0737	0.1563	0.0889	0.0889	TRUE	0.5156
LOC126291991	70	80	93	92	69	181	306	129	171	52	75	87	64	69	59	217	317	110	122	116	123.77	71	176	1.932	0.95	3.873	0.000107317597068291	0.00744729088988777	0.1201	0.1679	0.1295	0.1295	TRUE	0.3435
LOC126272684	7	5	41	22	13	17	16	79	491	38	8	5	28	17	11	20	17	67	351	85	60.98	14	108	4.222	2.078	3.868	0.000109669641313695	0.00749519993059051	0.845	0.197	0.6663	0.6663	TRUE	1.2616
