Id	SPICE_S_Iso_SRR11815240	SPICE_S_Iso_SRR11815251	SPICE_S_Iso_SRR11815261	SPICE_S_Iso_SRR11815273	SPICE_S_Iso_SRR11815274	SPICE_G_Crd_SRR11815268	SPICE_G_Crd_SRR11815269	SPICE_G_Crd_SRR11815270	SPICE_G_Crd_SRR11815271	SPICE_G_Crd_SRR11815272	norm.SPICE_S_Iso_SRR11815240	norm.SPICE_S_Iso_SRR11815251	norm.SPICE_S_Iso_SRR11815261	norm.SPICE_S_Iso_SRR11815273	norm.SPICE_S_Iso_SRR11815274	norm.SPICE_G_Crd_SRR11815268	norm.SPICE_G_Crd_SRR11815269	norm.SPICE_G_Crd_SRR11815270	norm.SPICE_G_Crd_SRR11815271	norm.SPICE_G_Crd_SRR11815272	baseMean	Isolated	Crowded	FC	log2FoldChange	pvalue	padj	tagwise.dispersion	trended.dispersion
LOC124797805	391	722	317	411	644	1053	2155	1698	2647	5186	447	841	231	328	581	1358	2368	1518	2040	12112	2182.4	486	3879	7.989	2.998	2.79694561081545e-07	4.82997545167693e-05	0.3508	0.1808
LOC124797889	567	551	917	888	765	321	361	372	446	75	648	642	668	708	690	414	397	333	344	175	501.73	671	333	0.497	-1.008	0.000421934064731283	0.018879414102875	0.0941	0.1334
LOC124797903	80	103	126	154	176	169	308	200	254	244	91	120	92	123	159	218	338	179	196	570	208.55	117	300	2.551	1.351	0.000161151561390227	0.00918065493033397	0.1429	0.1475
LOC124797990	792	436	1259	993	622	210	143	443	393	30	904	508	917	791	561	271	157	396	303	70	487.87	736	239	0.327	-1.613	2.69232186712103e-05	0.00228888779041704	0.1665	0.1327
LOC124798208	329	35	280	205	124	17	37	11	57	13	376	41	204	163	112	22	41	10	44	30	104.23	179	29	0.165	-2.603	1.48031449024769e-06	0.000190237624956016	0.2962	0.208
LOC124798250	32	29	138	136	58	61	261	208	316	46	37	34	100	108	52	79	287	186	244	107	123.39	66	181	2.715	1.441	0.00125677275264548	0.0427380075761164	0.2222	0.1922
LOC124798262	1701	401	875	1679	801	260	498	437	720	51	1943	467	637	1338	723	335	547	391	555	119	705.5	1022	389	0.382	-1.387	0.00145236019395332	0.0476305188830032	0.2182	0.1454
LOC124798287	52	105	115	65	104	157	148	223	204	261	59	122	84	52	94	202	163	199	157	610	174.24	82	266	3.217	1.686	5.63796578828119e-05	0.00404615570727816	0.1922	0.1616
LOC124798323	127	88	172	169	270	302	325	571	570	197	145	103	125	135	244	389	357	510	439	460	290.76	150	431	2.868	1.52	4.62260766962283e-07	7.51309705362816e-05	0.1005	0.1312
LOC124798325	5013	1617	2386	1962	406	11774	10436	18447	9700	705	5725	1884	1737	1564	366	15185	11468	16491	7477	1647	6354.28	2255	10454	4.635	2.213	0.000313508910179791	0.0153995576680313	0.4141	0.213
LOC124798334	799	354	273	2164	1402	332	296	179	268	107	912	413	199	1725	1265	428	325	160	207	250	588.33	903	274	0.303	-1.72	0.000224524880109271	0.011930043148883	0.2447	0.1385
LOC124798344	177	199	580	478	675	122	151	58	135	6	202	232	422	381	609	157	166	52	104	14	233.95	369	99	0.269	-1.895	7.92934771762134e-05	0.00537638963037736	0.2537	0.1398
LOC124798455	152	116	334	242	203	291	508	986	1183	251	174	135	243	193	183	375	558	881	912	586	424.1	186	662	3.568	1.835	7.35055087053943e-09	1.80529529380448e-06	0.1109	0.1298
LOC124798509	5	50	16	64	28	32	117	939	319	152	6	58	12	51	25	41	129	839	246	355	176.2	30	322	10.577	3.403	6.66875607228633e-07	9.66535479065164e-05	0.4575	0.1599
LOC124798514	10	8	13	14	19	107	116	167	207	84	11	9	9	11	17	138	127	149	160	196	82.9	11	154	12.992	3.7	4.55600914025854e-20	3.87330869370287e-17	0.1352	0.229
LOC124798525	5	2	2	3	4	289	258	105	278	156	6	2	1	2	4	373	284	94	214	364	134.42	3	266	84.983	6.409	4.94401771156464e-31	5.46412837482124e-27	0.1917	0.1853
LOC124798547	117	35	47	51	41	320	144	429	623	206	134	41	34	41	37	413	158	384	480	481	220.2	57	383	6.714	2.747	2.91332996553635e-10	8.70219534570481e-08	0.1933	0.1438
LOC124798572	52	41	61	140	163	13	30	28	39	6	59	48	44	112	147	17	33	25	30	14	52.91	82	24	0.296	-1.758	0.000164843659105857	0.00929516387978535	0.2235	0.2502
LOC124798582	457	83	380	128	21	1115	643	4592	2131	200	522	97	277	102	19	1438	707	4105	1643	467	937.55	203	1672	8.228	3.04	8.44432565781016e-06	0.000880440445001113	0.4777	0.1566
LOC124798583	7	4	42	22	13	17	17	79	494	38	8	5	31	18	12	22	19	71	381	89	65.32	15	116	7.891	2.98	5.41646188365472e-05	0.00391259717242823	0.545	0.2424
LOC124798601	17	21	27	32	23	47	48	92	90	148	19	24	20	26	21	61	53	82	69	346	72.04	22	122	5.466	2.45	5.22725056786476e-06	0.000589505849755524	0.2929	0.2396
LOC124798603	2	4	1	3	6	18	19	29	65	35	2	5	1	2	5	23	21	26	50	82	21.73	3	40	12.677	3.664	6.32973403552705e-10	1.84095317264855e-07	0.259	0.246
LOC124798629	319	142	266	178	124	183	131	784	1428	490	364	165	194	142	112	236	144	701	1101	1144	430.31	195	665	3.403	1.767	0.000335155034715866	0.0162461993143849	0.2721	0.13
LOC124798636	160	12	8	19	52	369	77	163	285	179	183	14	6	15	47	476	85	146	220	418	160.86	53	269	5.085	2.346	0.000917715325588771	0.0338086325946903	0.5367	0.1684
LOC124798649	20	15	37	36	30	1	0	0	2	0	23	17	27	29	27	1	0	0	2	0	12.58	25	1	0.031	-4.997	1.98999680570275e-14	9.99702031664855e-12	0.1647	0.2363
LOC124798677	395	428	300	1406	494	297	146	244	138	30	451	499	218	1120	446	383	160	218	106	70	367.25	547	187	0.344	-1.54	0.000642529830402423	0.0264971630059984	0.2305	0.1285
LOC124798698	98	143	463	425	245	9	21	128	52	28	112	167	337	339	221	12	23	114	40	65	143	235	51	0.217	-2.205	1.48657012435612e-05	0.00145394451454724	0.2749	0.1777
LOC124798939	5	37	66	58	42	33	96	87	161	345	6	43	48	46	38	43	105	78	124	806	133.67	36	231	6.316	2.659	0.000121472497451793	0.00724180737505172	0.4981	0.1873
LOC124799061	72	39	74	104	73	156	111	215	355	161	82	45	54	83	66	201	122	192	274	376	149.53	66	233	3.507	1.81	6.28134510018588e-07	9.25619013963392e-05	0.141	0.1748
LOC124799270	6	7	2	15	3	42	211	87	136	121	7	8	1	12	3	54	232	78	105	283	78.24	6	150	23.794	4.573	2.12519986839399e-13	9.033734209804e-11	0.3141	0.2339
LOC124799282	0	0	54	0	0	27	78	110	96	97	0	0	39	0	0	35	86	98	74	227	55.87	8	104	12.743	3.672	0.00129046747403322	0.043532090866483	1.2464	0.2499
LOC124799953	1403	1187	1785	1315	905	543	401	742	870	123	1602	1383	1300	1048	817	700	441	663	671	287	891.17	1230	552	0.45	-1.152	0.000497674184595398	0.0213189732098773	0.1268	0.1547
LOC124800984	32	36	66	108	61	174	170	161	240	64	37	42	48	86	55	224	187	144	185	149	115.73	54	178	3.307	1.725	1.06053518886323e-06	0.000141217288039957	0.1322	0.1989
LOC124802108	7	12	37	30	33	15	30	76	70	659	8	14	27	24	30	19	33	68	54	1539	181.6	21	343	16.496	4.044	1.69003125579804e-05	0.00158290046093897	0.8191	0.1598
LOC124802574	446	377	752	405	472	209	223	261	248	38	509	439	547	323	426	270	245	233	191	89	327.26	449	206	0.46	-1.119	0.000368151580358052	0.0172405421323553	0.1122	0.129
LOC124802700	178	225	302	553	237	13	1	12	24	4	203	262	220	441	214	17	1	11	18	9	139.63	268	11	0.043	-4.529	7.59983549036441e-21	8.39933818395074e-18	0.1875	0.1799
LOC124802707	42	70	59	61	77	23	27	15	26	8	48	82	43	49	69	30	30	13	20	19	40.2	58	22	0.385	-1.375	0.000727949898843892	0.0291496459493576	0.1611	0.2545
LOC124802776	441	107	702	567	58	58	60	27	49	23	504	125	511	452	52	75	66	24	38	54	190	329	51	0.156	-2.684	4.82385282182706e-07	7.61617448383323e-05	0.292	0.1534
LOC124802811	163	137	138	157	168	206	690	178	303	587	186	160	100	125	152	266	758	159	234	1371	351.05	145	558	3.846	1.943	5.98241686641695e-05	0.00421131663742931	0.2588	0.1285
LOC124802814	78	84	101	98	42	211	415	878	972	1099	89	98	74	78	38	272	456	785	749	2567	520.56	75	966	12.802	3.678	1.35848645713105e-12	5.17723873248702e-10	0.2577	0.1343
LOC124802817	33	16	40	46	36	9	6	16	15	3	38	19	29	37	32	12	7	14	12	7	20.57	31	10	0.342	-1.549	0.000292182534285873	0.0147593934526896	0.1525	0.2466
LOC124802884	161	184	280	181	229	231	273	480	568	584	184	214	204	144	207	298	300	429	438	1364	378.18	191	566	2.957	1.564	8.43898149389237e-05	0.00559727183176019	0.1782	0.1286
LOC124802921	307	71	159	52	133	820	861	2435	3289	1998	351	83	116	41	120	1058	946	2177	2535	4667	1209.26	142	2277	16.025	4.002	2.48083051399747e-12	8.84456091635485e-10	0.3057	0.1651
LOC124802965	85	51	112	81	26	19	8	28	5	14	97	59	82	65	23	25	9	25	4	33	42.09	65	19	0.283	-1.819	0.000828067594689498	0.031667138603835	0.299	0.2542
LOC124802970	571	296	164	757	798	155	103	159	255	81	652	345	119	603	720	200	113	142	197	189	328.07	488	168	0.345	-1.537	0.000121303268462231	0.00724180737505172	0.1796	0.1289
LOC124803027	211	79	43	64	175	384	329	1566	2009	1170	241	92	31	51	158	495	362	1400	1549	2733	711.11	115	1308	11.411	3.512	2.45884313966155e-09	6.55996732520347e-07	0.3392	0.1455
LOC124803040	149	41	71	50	63	34	86	432	568	216	170	48	52	40	57	44	95	386	438	504	183.32	73	293	4.005	2.002	0.000419109209663855	0.018879414102875	0.3524	0.157
LOC124803052	1585	1437	3553	4221	2381	6531	3044	11564	12821	802	1810	1675	2587	3364	2148	8423	3345	10338	9882	1873	4544.46	2317	6772	2.923	1.548	0.000559674292925372	0.0234300010811031	0.2306	0.2013
LOC124803056	0	2	1	2	0	29	37	21	73	23	0	2	1	2	0	37	41	19	56	54	21.15	1	41	39.598	5.307	6.57007375685024e-17	3.8217081663531e-14	0.2093	0.2459
LOC124804631	21	29	36	52	26	10	12	9	19	4	24	34	26	41	23	13	13	8	15	9	20.7	30	12	0.397	-1.331	0.00141096741819491	0.0468288645822528	0.146	0.2466
LOC124804656	27	20	36	54	15	119	169	59	86	56	31	23	26	43	14	153	186	53	66	131	72.59	27	118	4.265	2.093	6.03454574824009e-06	0.0006603346495995	0.2201	0.2378
LOC124804687	91	63	83	72	116	368	484	1123	1904	1455	104	73	60	57	105	475	532	1004	1468	3398	727.6	80	1375	17.176	4.102	1.48079801430909e-15	7.79322840673526e-13	0.2436	0.1464
LOC124804688	129	22	79	113	81	1083	746	1780	2305	3292	147	26	58	90	73	1397	820	1591	1777	7689	1366.68	79	2655	33.667	5.073	8.65924716238721e-16	4.78509998193517e-13	0.3359	0.1687
LOC124804689	115	43	64	89	95	705	609	1022	1344	2677	131	50	47	71	86	909	669	914	1036	6252	1016.51	77	1956	25.392	4.666	5.11769325721655e-14	2.45916286429379e-11	0.3369	0.1594
LOC124804690	6	0	0	4	7	29	121	331	171	1332	7	0	0	3	6	37	133	296	132	3111	372.54	3	742	220.215	7.783	4.5387953582666e-11	1.39341017498785e-08	0.9006	0.1285
LOC124804691	0	0	0	1	2	78	99	140	90	204	0	0	0	1	2	101	109	125	69	476	88.3	1	176	260.935	8.028	1.51929403152051e-22	2.09890470454559e-19	0.3414	0.226
LOC124804692	93	32	110	119	65	325	284	411	506	1201	106	37	80	95	59	419	312	367	390	2805	467.08	75	859	11.34	3.503	2.00129205686352e-09	5.5295699531139e-07	0.3328	0.1314
LOC124804802	113	57	119	88	86	418	236	564	542	285	129	66	87	70	78	539	259	504	418	666	281.59	86	477	5.542	2.47	9.58076770200811e-14	4.41194352677473e-11	0.1136	0.1321
LOC124804813	743	564	1161	1466	1442	402	289	417	616	97	849	657	845	1168	1301	518	318	373	475	227	673.06	964	382	0.397	-1.332	3.01475052814498e-05	0.00252416839674685	0.1166	0.1435
LOC124805048	399	628	1039	812	1030	697	921	1986	2309	5929	456	732	756	647	929	899	1012	1775	1780	13848	2283.42	704	3863	5.483	2.455	8.85833953591848e-05	0.0058275219375578	0.4227	0.182
LOC124805136	778	366	791	1536	1175	374	272	371	637	92	888	426	576	1224	1060	482	299	332	491	215	599.39	835	364	0.437	-1.196	0.000610472730202862	0.0253644534368497	0.1404	0.1391
LOC124805138	263	18	464	493	64	36	14	35	24	12	300	21	338	393	58	46	15	31	18	28	124.94	222	28	0.126	-2.991	1.70784707499962e-06	0.000212080065987594	0.3885	0.1905
LOC124805148	67	66	80	54	123	88	94	257	229	275	77	77	58	43	111	113	103	230	177	642	163.1	73	253	3.439	1.782	0.000163871017072864	0.00928770502917584	0.2452	0.1674
LOC124805162	1165	769	2013	2434	1192	445	516	662	1056	174	1330	896	1466	1940	1076	574	567	592	814	406	966.05	1342	591	0.441	-1.182	0.000207394974169531	0.0111268410413673	0.1174	0.1577
LOC124805172	0	0	0	0	0	21	19	60	87	18	0	0	0	0	0	27	21	54	67	42	21.07	0	42	340.157	8.41	1.83667485223617e-21	2.25543671854601e-18	0.2315	0.2463
LOC124805178	1008	821	1201	1691	981	1207	3651	2626	2938	820	1151	957	874	1348	885	1557	4012	2348	2265	1915	1731.09	1043	2419	2.32	1.214	0.000359047255499455	0.0169580780674358	0.1345	0.1751
LOC124805187	25	0	29	23	0	90	9	388	355	70	29	0	21	18	0	116	10	347	274	163	97.79	14	182	13.25	3.728	3.85670558186575e-05	0.00308871812252031	0.777	0.2145
LOC124805192	29	45	75	60	119	111	76	441	103	1017	33	52	55	48	107	143	84	394	79	2375	337.09	59	615	10.365	3.374	8.18197911975681e-06	0.000861211745062403	0.5663	0.1288
LOC124805193	182	126	495	448	314	718	516	1198	1126	2923	208	147	360	357	283	926	567	1071	868	6827	1161.42	271	2052	7.556	2.918	8.29471828527314e-07	0.000114591533111048	0.3629	0.1638
LOC124805195	489	119	116	128	18	2462	1525	1612	2297	1951	558	139	84	102	16	3175	1676	1441	1770	4557	1351.91	180	2524	14.033	3.811	1.06906730934955e-08	2.51390040487899e-06	0.4242	0.1684
LOC124805215	126	53	128	142	137	1090	854	2320	3372	3785	144	62	93	113	124	1406	938	2074	2599	8840	1639.31	107	3171	29.556	4.885	2.99704834893632e-17	1.8401876862469e-14	0.2878	0.1737
LOC124805240	24	23	43	59	38	42	62	100	111	67	27	27	31	47	34	54	68	89	86	156	62.06	33	91	2.678	1.421	0.00047443627166868	0.0205626261744402	0.1727	0.2456
LOC124805241	38	69	70	124	101	143	129	1180	990	271	43	80	51	99	91	184	142	1055	763	633	314.18	73	555	7.602	2.926	2.49293003672228e-09	6.55996732520347e-07	0.2455	0.1295
LOC124805250	7	7	6	19	11	24	21	41	25	28	8	8	4	15	10	31	23	37	19	65	22.09	9	35	3.702	1.888	9.80307912637255e-05	0.00623808919624507	0.2089	0.2466
LOC124805313	69	225	489	451	239	700	375	3087	1764	369	79	262	356	359	216	903	412	2760	1360	862	756.81	254	1259	4.946	2.306	1.42432432839961e-06	0.000185195676205559	0.2481	0.1482
LOC124805339	92	12	71	58	36	178	70	214	87	692	105	14	52	46	32	230	77	191	67	1616	243.05	50	436	8.703	3.121	2.2413660676804e-05	0.00199770788548418	0.547	0.1389
LOC124805407	7	5	22	19	12	50	43	10	66	24	8	6	16	15	11	64	47	9	51	56	28.34	11	45	3.954	1.983	0.000135633894541896	0.00797354150253739	0.2613	0.2519
LOC124805478	4	1	6	6	3	74	25	125	77	150	5	1	4	5	3	95	27	112	59	350	66.19	4	129	34.553	5.111	2.87944224105111e-13	1.17865169067026e-10	0.3714	0.2442
LOC124805532	122	83	48	305	347	35	28	30	77	22	139	97	35	243	313	45	31	27	59	51	104.06	165	43	0.258	-1.956	0.000101033113113271	0.00623808919624507	0.2694	0.2082
LOC124805560	395	31	706	1132	28	45	7	8	11	8	451	36	514	902	25	58	8	7	8	19	202.87	386	20	0.052	-4.274	2.8583126525172e-07	4.86001099009539e-05	0.6215	0.1485
LOC124805680	765	308	752	718	456	214	92	289	248	45	874	359	547	572	411	276	101	258	191	105	369.54	553	186	0.339	-1.563	1.26976351270863e-05	0.00127576603113235	0.1435	0.1285
